data,unidades,receita,preco_medio,indice_concorr,tem_promocao,estoque_medio,dia_semana,mes,semana_ano,dia_mes,trimestre,is_fim_semana,mes_sin,mes_cos,dow_sin,dow_cos,is_feriado,lag_1d,lag_7d,lag_14d,lag_21d,lag_28d,lag_35d,roll_mean_7d,roll_std_7d,roll_max_7d,roll_min_7d,roll_med_7d,roll_mean_14d,roll_std_14d,roll_max_14d,roll_min_14d,roll_med_14d,roll_mean_28d,roll_std_28d,roll_max_28d,roll_min_28d,roll_med_28d,diff_1d,diff_7d,diff_28d,trend_idx,aceleracao_7_28,roll_receita_7d,roll_receita_28d,lag_concorr_7d,promo_lag_1d,promo_lag_7d,cat_Beleza,cat_Casa & Jardim,cat_Eletrônicos,cat_Esportes,cat_Moda
2022-10-29,788,88698.27,130.275,1.00485,0,2257.75,5,10,43,29,4,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,706.0,806.0,811.0,773.0,769.0,769.0,667.2857142857143,76.39091195012196,806.0,586.0,639.0,686.7857142857143,87.6778882496171,849.0,586.0,671.5,689.3928571428571,86.27919335708371,868.0,566.0,674.0,67.0,-7.0,-17.0,301,0.9679324457324199,73418.72,74759.38249999999,1.0054285714285713,0.0,0.0,False,False,False,False,True
2022-10-30,778,88017.05,126.825,1.004725,0,2622.25,6,10,43,30,4,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,788.0,704.0,849.0,773.0,868.0,747.0,664.7142857142857,71.06033653573054,788.0,586.0,639.0,685.1428571428571,85.35613820734034,849.0,586.0,671.5,690.0714285714286,87.00018244826603,868.0,566.0,674.0,82.0,-18.0,19.0,302,0.9632543214974137,73550.13428571429,74842.38071428571,1.0057392857142857,0.0,0.0,False,False,False,False,True
2022-10-31,672,70744.5,131.595,1.0070999999999999,0,2454.25,0,10,44,31,4,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,778.0,586.0,596.0,631.0,651.0,617.0,675.2857142857143,82.46759825473659,788.0,586.0,639.0,680.0714285714286,76.52396737243724,806.0,586.0,671.5,686.8571428571429,81.6830887278806,849.0,566.0,674.0,-10.0,74.0,-90.0,303,0.9831530782015637,74859.80571428573,74587.43357142857,1.0059071428571429,0.0,0.0,False,False,False,False,True
2022-11-01,847,89676.28,129.6825,1.0119500000000001,0,2242.5,1,11,44,1,4,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,672.0,610.0,612.0,582.0,566.0,543.0,687.5714285714286,72.787034428889,788.0,610.0,672.0,685.5,72.70144427726493,806.0,586.0,688.0,687.6071428571429,81.43770138178655,849.0,566.0,681.5,-106.0,86.0,21.0,304,0.9999480600411365,75882.61285714286,74642.00214285715,1.0062357142857143,0.0,0.0,False,False,False,False,True
2022-11-02,943,107117.35,131.375,1.01155,0,2006.75,2,11,44,2,4,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,847.0,620.0,736.0,620.0,618.0,580.0,721.4285714285714,84.81717031917728,847.0,620.0,706.0,702.2857142857143,81.07302365667273,847.0,586.0,705.0,697.6428571428571,83.19197534561005,849.0,582.0,697.5,175.0,237.0,281.0,305,1.034094399507067,79296.06285714287,75623.98892857143,1.00695,0.0,0.0,False,False,False,False,True
2022-11-03,1066,117133.56,132.3975,1.015025,0,1740.25,3,11,44,3,4,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,943.0,639.0,627.0,739.0,657.0,683.0,767.5714285714286,105.72425950376321,943.0,639.0,778.0,717.0714285714286,103.47535142075431,943.0,586.0,705.0,709.25,93.67976381347238,943.0,582.0,705.0,96.0,323.0,325.0,306,1.0822297195211086,84362.28,77072.485,1.0072,0.0,0.0,False,False,False,False,True
2022-11-04,1074,118040.64,130.23250000000002,1.008825,0,1471.75,4,11,44,4,4,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,1066.0,706.0,713.0,691.0,750.0,723.0,828.5714285714286,137.56678032002918,1066.0,672.0,788.0,748.4285714285714,135.60843761229827,1066.0,586.0,709.5,723.8571428571429,114.74858646291862,1066.0,582.0,709.5,123.0,427.0,409.0,307,1.1446615354237195,91044.82857142857,78885.03285714285,1.0083464285714285,0.0,0.0,False,False,False,False,True
2022-11-05,1278,137515.81,130.59,1.01045,0,1824.5,5,11,44,5,4,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0,1074.0,788.0,806.0,811.0,773.0,769.0,881.1428571428571,152.43187393218122,1074.0,672.0,847.0,774.2142857142857,160.407739392908,1074.0,586.0,742.0,735.4285714285714,132.45304648746034,1074.0,582.0,709.5,8.0,368.0,324.0,308,1.1981351981335688,97061.09285714287,80144.71571428572,1.0091464285714287,0.0,0.0,False,False,False,False,True
2022-11-06,1321,141783.04,127.185,1.008425,0,3526.25,6,11,44,6,4,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0,1278.0,778.0,704.0,849.0,773.0,868.0,951.1428571428571,205.7234620969207,1278.0,672.0,943.0,807.9285714285714,209.64712633951794,1278.0,586.0,742.0,753.4642857142857,167.50311929496948,1278.0,582.0,709.5,204.0,490.0,505.0,309,1.2623595771893945,104035.02714285713,81966.37571428572,1.0099464285714286,0.0,0.0,False,False,False,False,True
2022-11-07,970,102962.53,128.215,1.006775,0,3283.75,0,11,45,7,4,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,1321.0,672.0,586.0,596.0,631.0,651.0,1028.7142857142858,230.4442913777034,1321.0,672.0,1066.0,852.0,247.54548921515303,1321.0,586.0,783.0,773.0357142857143,198.93577637441916,1321.0,582.0,709.5,43.0,543.0,548.0,310,1.3307461307444093,111715.88285714286,83988.69071428572,1.010475,0.0,0.0,False,False,False,False,True
2022-11-08,921,96498.48000000001,127.0975,1.0029000000000001,0,3053.5,1,11,45,8,4,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,970.0,847.0,610.0,612.0,582.0,566.0,1071.2857142857142,174.23328641576668,1321.0,847.0,1066.0,879.4285714285714,236.84779737392395,1321.0,610.0,817.5,785.1428571428571,200.2825253163384,1321.0,582.0,724.5,-351.0,298.0,339.0,311,1.3644468704494994,116318.45857142858,85256.32142857143,1.0104285714285715,0.0,0.0,False,False,False,False,True
2022-11-09,1020,112877.38,127.9525,1.005425,0,2798.5,2,11,45,9,4,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,921.0,943.0,620.0,736.0,620.0,618.0,1081.857142857143,160.02231987177092,1321.0,921.0,1066.0,901.6428571428571,223.86246022703605,1321.0,620.0,884.0,797.25,197.77833177200756,1321.0,586.0,737.5,-49.0,74.0,339.0,312,1.356986068179098,117293.05857142857,86426.15142857142,1.0091357142857142,0.0,0.0,False,False,False,False,True
2022-11-10,960,106312.25,128.175,1.00315,0,2558.5,3,11,45,10,4,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,1020.0,1066.0,639.0,627.0,739.0,657.0,1092.857142857143,151.29488708196115,1321.0,921.0,1066.0,930.2142857142857,210.264367869605,1321.0,639.0,932.0,811.5357142857143,198.94396794311746,1321.0,586.0,758.5,99.0,77.0,400.0,313,1.3466531707944502,118115.92000000001,88064.04392857144,1.0082607142857143,0.0,0.0,False,False,False,False,True
2022-11-11,1111,127015.48,131.0025,1.0037,0,2983.75,4,11,45,11,4,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,960.0,1074.0,706.0,713.0,691.0,750.0,1077.7142857142858,159.51250137603196,1321.0,921.0,1020.0,953.1428571428571,192.84623493776206,1321.0,672.0,951.5,819.4285714285714,200.33868149108667,1321.0,586.0,783.0,-60.0,-106.0,221.0,314,1.3152022315186183,116570.01857142858,89212.92285714285,1.0065642857142858,0.0,0.0,False,False,False,False,True
2022-11-12,1180,129592.64,128.5975,1.0035,0,2688.75,5,11,45,12,4,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0,1111.0,1278.0,788.0,806.0,811.0,773.0,1083.0,159.98124890124,1321.0,921.0,1020.0,982.0714285714286,183.04873848060478,1321.0,672.0,965.0,834.4285714285714,206.0097855589183,1321.0,586.0,797.0,151.0,37.0,420.0,315,1.2978941961977255,117852.13857142857,91102.21964285716,1.0058321428571428,0.0,0.0,False,False,False,False,True
2022-11-13,1304,155427.45,131.405,1.0029,0,2362.75,6,11,45,13,4,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0,1180.0,1321.0,778.0,704.0,849.0,773.0,1069.0,143.51306560728364,1321.0,921.0,1020.0,1010.0714285714286,181.049276881574,1321.0,672.0,995.0,847.6071428571429,216.01514680872128,1321.0,586.0,797.0,69.0,-98.0,369.0,316,1.2611974887272863,116720.25714285715,92492.19357142856,1.0048392857142858,0.0,0.0,False,False,False,False,True
2022-11-14,1039,119414.47,129.1825,1.003775,1,2103.0,0,11,46,14,4,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,1304.0,970.0,672.0,586.0,596.0,631.0,1066.5714285714287,138.59756749050902,1304.0,921.0,1020.0,1047.642857142857,183.7429672721604,1321.0,672.0,1043.0,863.8571428571429,232.6010277175014,1321.0,586.0,797.0,124.0,-17.0,455.0,317,1.234661815774989,118669.45857142856,94882.32285714286,1.0040499999999999,0.0,0.0,False,False,False,False,True
2022-11-15,966,107170.28,128.3175,1.003175,1,1861.5,1,11,46,15,4,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,1039.0,921.0,847.0,610.0,612.0,582.0,1076.4285714285713,132.92210393416968,1304.0,921.0,1039.0,1073.857142857143,148.90516194124177,1321.0,847.0,1052.5,879.6785714285714,228.7410072826868,1321.0,586.0,826.5,-265.0,69.0,443.0,318,1.2236612398995468,121019.73571428572,96727.82678571428,1.0036214285714284,1.0,1.0,False,False,False,False,True
2022-11-16,1069,120598.19,130.185,1.003075,1,1594.25,2,11,46,16,4,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,966.0,1020.0,943.0,620.0,736.0,620.0,1082.857142857143,125.00457134498465,1304.0,960.0,1039.0,1082.357142857143,137.95295025303616,1321.0,921.0,1052.5,892.3214285714286,223.11183934776437,1321.0,586.0,884.0,-73.0,45.0,354.0,319,1.2135281168687622,122544.27857142857,98196.48678571428,1.0036607142857144,1.0,2.0,False,False,False,False,True
2022-11-17,1084,120657.08,132.1775,1.002025,1,2566.0,3,11,46,17,4,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,1069.0,960.0,1066.0,639.0,627.0,739.0,1089.857142857143,122.23942158925941,1304.0,960.0,1069.0,1091.357142857143,132.15003544506547,1321.0,921.0,1067.5,904.2142857142857,223.34566419405925,1321.0,586.0,932.0,103.0,49.0,333.0,320,1.20530847618162,123647.25142857143,99764.99357142857,1.003325,1.0,3.0,False,False,False,False,True
2022-11-18,1213,131818.09,128.0,1.0023,1,2262.75,4,11,46,18,4,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,1084.0,1111.0,1074.0,706.0,713.0,691.0,1107.5714285714287,108.49709234638301,1304.0,966.0,1084.0,1092.642857142857,131.97179602117697,1321.0,921.0,1071.5,920.5357142857143,218.9930629956378,1321.0,586.0,951.5,15.0,124.0,457.0,321,1.2031813773022817,125696.51285714285,101795.41107142858,1.0031642857142857,1.0,4.0,False,False,False,False,True
2022-11-19,1280,140801.13,126.045,1.004325,1,3650.25,5,11,46,19,4,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0,1213.0,1180.0,1278.0,788.0,806.0,811.0,1122.142857142857,115.6480704139793,1304.0,966.0,1084.0,1102.5714285714287,135.6390653313279,1321.0,921.0,1076.5,938.3928571428571,221.8107867807039,1321.0,586.0,963.0,129.0,102.0,500.0,322,1.1958135109406858,126382.59999999999,103678.63785714285,1.0029642857142858,1.0,5.0,False,False,False,False,True
2022-11-20,3786,410112.37,125.9325,1.00025,1,2703.75,6,11,46,20,4,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,1280.0,1304.0,1321.0,778.0,704.0,849.0,1136.4285714285713,129.35075974890745,1304.0,966.0,1084.0,1102.7142857142858,135.83894795021044,1321.0,921.0,1076.5,955.3214285714286,229.2939329157172,1321.0,586.0,968.0,67.0,100.0,474.0,323,1.1895771804540989,127983.81285714285,105572.30785714286,1.0030821428571428,1.0,6.0,False,False,False,False,True
2022-11-21,2727,286256.91000000003,126.745,0.9956499999999999,0,3019.5,0,11,47,21,4,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,1,3786.0,1039.0,970.0,672.0,586.0,596.0,1491.0,1017.5536021917144,3786.0,966.0,1084.0,1278.7857142857142,731.6071012158445,3786.0,921.0,1076.5,1065.392857142857,578.3079622539785,3786.0,586.0,995.0,2506.0,2482.0,3082.0,324,1.3994837585049384,164367.37285714288,117403.13,1.0027035714285715,1.0,7.0,False,False,False,False,True
2022-11-22,2381,270062.75,131.63,0.994025,0,2424.25,1,11,47,22,4,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1,2727.0,966.0,921.0,847.0,610.0,612.0,1732.142857142857,1090.0179552911702,3786.0,966.0,1213.0,1404.2857142857142,819.9300559823972,3786.0,921.0,1097.5,1141.857142857143,649.7091494168592,3786.0,610.0,1029.5,-1059.0,1688.0,2141.0,325,1.5169523332903017,188202.00714285715,125355.70357142857,1.001542857142857,0.0,6.0,False,False,False,False,True
2022-11-23,2651,298989.11,127.3325,0.990425,0,1761.5,2,11,47,23,4,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,1,2381.0,1069.0,1020.0,943.0,620.0,736.0,1934.2857142857142,1054.8967902573402,3786.0,1069.0,1280.0,1508.5714285714287,846.1613516150649,3786.0,960.0,1145.5,1205.107142857143,681.444019020052,3786.0,620.0,1052.5,-346.0,1415.0,1771.0,326,1.6050736449027962,211472.36000000002,132651.44,1.0002357142857143,0.0,5.0,False,False,False,False,True
2022-11-24,2967,323188.0,129.66,0.9924499999999999,0,1629.5,3,11,47,24,4,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,1,2651.0,1084.0,960.0,1066.0,639.0,627.0,2160.285714285714,1006.9981321210277,3786.0,1084.0,2381.0,1625.0714285714287,885.102641964867,3786.0,960.0,1196.5,1277.642857142857,723.6434672716032,3786.0,639.0,1067.5,270.0,1582.0,2031.0,327,1.6908369206673186,236956.77714285714,140770.55714285714,0.9984285714285714,0.0,4.0,False,False,False,False,True
2022-11-25,3292,352868.54,127.635,0.9926,0,2499.25,4,11,47,25,4,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,1,2967.0,1213.0,1111.0,1074.0,706.0,713.0,2429.285714285714,919.2516366200127,3786.0,1213.0,2651.0,1768.4285714285713,930.4680967775734,3786.0,966.0,1246.5,1360.7857142857142,779.157253996282,3786.0,672.0,1071.5,316.0,1883.0,2328.0,328,1.7852081255564016,265889.7657142857,149800.2814285714,0.9970607142857143,0.0,3.0,False,False,False,False,True
2022-11-26,3443,373896.06,128.905,0.991125,0,2207.0,5,11,47,26,4,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,1,3292.0,1280.0,1180.0,1278.0,788.0,806.0,2726.285714285714,787.147109140707,3786.0,1280.0,2727.0,1924.2142857142858,992.444935777019,3786.0,966.0,1292.0,1453.142857142857,848.8190364345965,3786.0,672.0,1079.0,325.0,2079.0,2586.0,329,1.8761305544619413,297468.40142857144,159691.0582142857,0.9956750000000001,0.0,2.0,False,False,False,False,True
2022-11-27,3370,392426.9,130.5225,0.98965,0,1950.0,6,11,47,27,4,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,3443.0,3786.0,1304.0,1321.0,778.0,704.0,3035.285714285714,495.17226439752477,3786.0,2381.0,2967.0,2085.8571428571427,1044.8175296814613,3786.0,966.0,1842.5,1547.9642857142858,917.2966918611835,3786.0,672.0,1097.5,151.0,2163.0,2655.0,330,1.9608241238480284,330767.6771428571,169876.69357142856,0.9937892857142857,0.0,1.0,False,False,False,False,True
2022-11-28,2568,265506.33999999997,128.525,0.990075,0,3658.5,0,11,48,28,4,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,1,3370.0,2727.0,1039.0,970.0,672.0,586.0,2975.8571428571427,407.2085577732991,3443.0,2381.0,2967.0,2233.4285714285716,1071.4550648739112,3786.0,966.0,2516.0,1640.5357142857142,966.20143908994,3786.0,672.0,1145.5,-73.0,-416.0,2592.0,331,1.8139545009241147,328241.1814285714,180748.47392857142,0.992275,0.0,0.0,False,False,False,False,True
2022-11-29,2482,268890.64,131.8025,0.9884499999999999,0,3038.0,1,11,48,29,4,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1,2568.0,2381.0,966.0,921.0,847.0,610.0,2953.1428571428573,427.34039070021254,3443.0,2381.0,2967.0,2342.6428571428573,1016.8767119236963,3786.0,966.0,2609.5,1708.25,962.2401188353646,3786.0,847.0,1196.5,-802.0,-159.0,1896.0,332,1.7287533189762205,325276.81428571424,187704.25392857142,0.9914785714285713,0.0,0.0,False,False,False,False,True
2022-11-30,2974,319571.47,131.7175,0.987775,0,2905.5,2,11,48,30,4,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,1,2482.0,2651.0,1069.0,1020.0,943.0,620.0,2967.5714285714284,405.9740784593927,3443.0,2482.0,2967.0,2450.9285714285716,936.5489403028644,3786.0,1069.0,2609.5,1766.642857142857,957.6384616756073,3786.0,921.0,1245.5,-86.0,101.0,1635.0,333,1.679780050943132,325109.37,194104.7667857143,0.9906821428571428,0.0,0.0,False,False,False,False,True
2022-12-01,1090,126165.15,131.215,0.986175,0,2633.0,3,12,48,1,4,0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,0,2974.0,2967.0,1084.0,960.0,1066.0,639.0,3013.714285714286,381.6214154917221,3443.0,2482.0,2974.0,2587.0,855.1775344246457,3786.0,1084.0,2689.0,1839.1785714285713,969.7829483607233,3786.0,921.0,1279.0,492.0,323.0,2031.0,334,1.6386197254200074,328049.7071428572,201692.41392857142,0.9903035714285714,0.0,0.0,False,False,False,False,True
2022-12-02,1195,131013.9,130.1575,0.985725,0,2334.25,4,12,48,2,4,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,0,1090.0,3292.0,1213.0,1111.0,1074.0,706.0,2745.5714285714284,823.5087243299972,3443.0,1090.0,2974.0,2587.4285714285716,854.3674866225908,3786.0,1090.0,2689.0,1840.0357142857142,969.0846189457601,3786.0,921.0,1279.0,-1884.0,-1877.0,24.0,335,1.492129422952936,299903.5857142857,202014.9707142857,0.9894071428571428,0.0,0.0,False,False,False,False,True
2022-12-03,1471,159093.13,131.265,0.986925,0,2646.25,5,12,48,3,4,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,0,1195.0,3443.0,1280.0,1180.0,1278.0,788.0,2446.0,961.4646812719296,3443.0,1090.0,2568.0,2586.1428571428573,856.6055422100978,3786.0,1090.0,2689.0,1844.357142857143,965.806368688332,3786.0,921.0,1279.0,105.0,-2097.0,121.0,336,1.3262073506053766,268210.0657142857,202478.30142857143,0.988425,0.0,0.0,False,False,False,False,True
2022-12-04,1311,143335.82,128.965,0.9838,0,2318.5,6,12,48,4,4,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,0,1471.0,3370.0,3786.0,1304.0,1321.0,778.0,2164.285714285714,908.0713471025118,3370.0,1090.0,2482.0,2599.785714285714,835.4629466139332,3786.0,1090.0,2689.0,1851.25,962.2969675228662,3786.0,921.0,1292.0,276.0,-1972.0,193.0,337,1.1690942413420906,237523.93285714282,203248.91999999998,0.9878250000000001,0.0,0.0,False,False,False,False,True
2022-12-05,1048,110620.12,127.385,0.980375,0,2056.5,0,12,49,5,4,0,-2.4492935982947064e-16,1.0,0.0,1.0,0,1311.0,2568.0,2727.0,1039.0,970.0,672.0,1870.142857142857,776.3451613321281,2974.0,1090.0,1471.0,2423.0,826.9637700184198,3443.0,1090.0,2609.5,1850.892857142857,962.5028846242765,3786.0,921.0,1292.0,-160.0,-2059.0,-10.0,338,1.0104003859135882,201939.49285714285,203304.37642857144,0.9869892857142857,0.0,0.0,False,False,False,False,True
2022-12-06,1053,105091.13,130.9325,0.9780249999999999,0,1793.25,1,12,49,6,4,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0,1048.0,2482.0,2381.0,966.0,921.0,847.0,1653.0,761.044019751813,2974.0,1048.0,1311.0,2303.0714285714284,898.1668051593261,3443.0,1048.0,2525.0,1853.6785714285713,959.9684814876663,3786.0,921.0,1292.0,-263.0,-1520.0,78.0,339,0.8917403618283151,179812.88999999998,203577.86178571428,0.9856035714285715,0.0,0.0,False,False,False,False,True
2022-12-07,994,109187.03,129.595,0.976825,0,2075.75,2,12,49,7,4,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,0,1053.0,2974.0,2651.0,1069.0,1020.0,943.0,1448.857142857143,689.9476860775801,2974.0,1048.0,1195.0,2208.214285714286,957.4719259649289,3443.0,1048.0,2525.0,1858.392857142857,955.5324418116309,3786.0,960.0,1292.0,5.0,-1429.0,132.0,340,0.7796290958004838,156412.96,203884.74214285714,0.9841142857142857,0.0,0.0,False,False,False,False,True
2022-12-08,1130,122489.52,128.165,0.97885,0,1793.25,3,12,49,8,4,0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,0,994.0,1090.0,2967.0,1084.0,960.0,1066.0,1166.0,171.72846783996948,1471.0,994.0,1090.0,2089.8571428571427,999.9969890064567,3443.0,994.0,1976.5,1857.4642857142858,956.3896030129788,3786.0,960.0,1292.0,-59.0,-1980.0,-26.0,341,0.6277375069696095,126358.04000000001,203752.94392857145,0.9825499999999999,0.0,0.0,False,False,False,False,True
2022-12-09,1129,132670.39,130.39,0.98185,0,3304.5,4,12,49,9,4,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,0,1130.0,1195.0,3292.0,1213.0,1111.0,1074.0,1171.7142857142858,169.42816991840982,1471.0,994.0,1130.0,1958.642857142857,996.5643757154158,3443.0,994.0,1391.0,1863.5357142857142,951.0056853100638,3786.0,966.0,1292.0,136.0,40.0,170.0,342,0.6287586960268,125832.95,204330.70357142857,0.9815035714285715,0.0,0.0,False,False,False,False,True
2022-12-10,1393,155955.63,129.135,0.980425,0,3520.0,5,12,49,10,4,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,0,1129.0,1471.0,3443.0,1280.0,1180.0,1278.0,1162.2857142857142,169.7524808711246,1471.0,994.0,1129.0,1804.142857142857,940.0126723485305,3443.0,994.0,1253.0,1864.1785714285713,950.4840892767509,3786.0,966.0,1292.0,-1.0,-66.0,18.0,343,0.6234841082817507,126069.59142857142,204532.66464285713,0.98095,0.0,0.0,False,False,False,False,True
2022-12-11,1487,163911.37,131.6175,0.976,0,3148.25,6,12,49,11,4,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,0,1393.0,1311.0,3370.0,3786.0,1304.0,1321.0,1151.142857142857,147.16819014472156,1393.0,994.0,1129.0,1657.7142857142858,816.6590879516787,3370.0,994.0,1253.0,1871.7857142857142,945.6455508997589,3786.0,966.0,1307.5,264.0,-78.0,213.0,344,0.6149971379504442,125621.37714285715,205474.19999999998,0.9800214285714286,0.0,0.0,False,False,False,False,True
2022-12-12,1041,116833.75,131.525,0.97315,0,2888.0,0,12,50,12,4,0,-2.4492935982947064e-16,1.0,0.0,1.0,0,1487.0,1048.0,2568.0,2727.0,1039.0,970.0,1176.2857142857142,188.313315413174,1487.0,994.0,1129.0,1523.2142857142858,651.275338036124,2974.0,994.0,1253.0,1878.3214285714287,942.2021507389715,3786.0,966.0,1352.0,94.0,176.0,183.0,345,0.6262430361451612,128560.74142857143,205777.19714285713,0.9789071428571429,0.0,0.0,False,False,False,False,True
2022-12-13,889,97812.97,128.555,0.975975,0,2665.75,1,12,50,13,4,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0,1041.0,1053.0,2482.0,2381.0,966.0,921.0,1175.2857142857142,189.12492721805575,1487.0,994.0,1129.0,1414.142857142857,587.5945563374157,2974.0,994.0,1162.5,1878.392857142857,942.1362384490592,3786.0,966.0,1352.0,-446.0,-7.0,2.0,346,0.6256868523620588,129448.40285714286,205685.02857142856,0.9778749999999999,0.0,0.0,False,False,False,False,True
2022-12-14,1146,121865.42,124.0225,0.9813,1,3028.75,2,12,50,14,4,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,0,889.0,994.0,2974.0,2651.0,1069.0,1020.0,1151.857142857143,215.16383569381014,1487.0,889.0,1129.0,1300.357142857143,514.6074840471761,2974.0,889.0,1129.5,1875.642857142857,945.0060636405784,3786.0,889.0,1352.0,-152.0,-164.0,-77.0,347,0.6141132564069997,128408.6657142857,205350.83892857144,0.9775821428571428,0.0,0.0,False,False,False,False,True
2022-12-15,1841,199845.51,122.66250000000001,0.981175,1,2568.5,3,12,50,15,4,0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,1,1146.0,1130.0,1090.0,2967.0,1084.0,960.0,1173.5714285714287,203.95576084276013,1487.0,889.0,1130.0,1169.7857142857142,181.1782711421763,1487.0,889.0,1129.5,1878.392857142857,942.6809420294913,3786.0,889.0,1352.0,257.0,152.0,77.0,348,0.6247742180812341,130219.8642857143,205396.09714285718,0.9782214285714286,1.0,1.0,False,False,False,False,True
2022-12-16,2150,242734.0,125.7475,0.980525,1,2031.0,4,12,50,16,4,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1,1841.0,1129.0,1195.0,3292.0,1213.0,1111.0,1275.142857142857,321.6967664180144,1841.0,889.0,1146.0,1223.4285714285713,252.7707122414203,1841.0,889.0,1138.0,1905.4285714285713,929.821784141752,3786.0,889.0,1432.0,695.0,711.0,757.0,349,0.6692157744785812,141270.72,208224.25535714286,0.9785535714285715,1.0,2.0,False,False,False,False,True
2022-12-17,2706,300117.77999999997,127.3125,0.98675,1,1925.0,5,12,50,17,4,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1,2150.0,1393.0,1471.0,3443.0,1280.0,1180.0,1421.0,450.19070033338534,2150.0,889.0,1393.0,1291.642857142857,353.3565658614036,2150.0,889.0,1138.0,1938.892857142857,920.7958047369486,3786.0,889.0,1479.0,309.0,1021.0,937.0,350,0.7328924828230301,156994.09285714285,212185.53785714283,0.9783642857142857,1.0,3.0,False,False,False,False,True
2022-12-18,2848,299361.85,125.80499999999999,0.98775,1,1721.25,6,12,50,18,4,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,1,2706.0,1487.0,1311.0,3370.0,3786.0,1304.0,1608.5714285714287,660.831510836373,2706.0,889.0,1487.0,1379.857142857143,517.5744996011341,2706.0,889.0,1138.0,1989.8214285714287,922.4372327766802,3786.0,889.0,1664.0,556.0,1313.0,1426.0,351,0.8083998923086667,177588.68571428573,217875.41821428572,0.9792678571428571,1.0,4.0,False,False,False,False,True
